kind,warehouse_code,warehouse_name,scan_prefix,zone,shelf,bin,zone_scan,shelf_scan,bin_scan,product_sku,qty,source
shelf,STR,Stock Room,STR,A,S01,,STR.A,STR.AS01,,,0,bin
shelf,STR,Stock Room,STR,A,S02,,STR.A,STR.AS02,,,0,bin
shelf,STR,Stock Room,STR,A,S03,,STR.A,STR.AS03,,,0,bin
shelf,STR,Stock Room,STR,A,S031,,STR.A,STR.AS031,,,0,bin
shelf,STR,Stock Room,STR,A,S04,,STR.A,STR.AS04,,,0,bin
shelf,STR,Stock Room,STR,A,S05,,STR.A,STR.AS05,,,0,bin
shelf,STR,Stock Room,STR,A,S056,,STR.A,STR.AS056,,,0,bin
shelf,STR,Stock Room,STR,A,S06,,STR.A,STR.AS06,,,0,bin
shelf,STR,Stock Room,STR,A,S081,,STR.A,STR.AS081,,,0,bin
shelf,STR,Stock Room,STR,A,S106,,STR.A,STR.AS106,,,0,bin
shelf,STR,Stock Room,STR,A,S131,,STR.A,STR.AS131,,,0,bin
shelf,STR,Stock Room,STR,A,S156,,STR.A,STR.AS156,,,0,bin
shelf,STR,Stock Room,STR,A,S181,,STR.A,STR.AS181,,,0,bin
shelf,STR,Stock Room,STR,A,S206,,STR.A,STR.AS206,,,0,bin
shelf,STR,Stock Room,STR,B,S001,,STR.B,STR.BS001,,,0,bin
shelf,STR,Stock Room,STR,B,S01,,STR.B,STR.BS01,,,0,bin
shelf,STR,Stock Room,STR,B,S02,,STR.B,STR.BS02,,,0,bin
shelf,STR,Stock Room,STR,B,S026,,STR.B,STR.BS026,,,0,bin
shelf,STR,Stock Room,STR,B,S03,,STR.B,STR.BS03,,,0,bin
shelf,STR,Stock Room,STR,B,S04,,STR.B,STR.BS04,,,0,bin
shelf,STR,Stock Room,STR,B,S05,,STR.B,STR.BS05,,,0,bin
shelf,STR,Stock Room,STR,B,S051,,STR.B,STR.BS051,,,0,bin
shelf,STR,Stock Room,STR,B,S06,,STR.B,STR.BS06,,,0,bin
shelf,STR,Stock Room,STR,B,S07,,STR.B,STR.BS07,,,0,bin
shelf,STR,Stock Room,STR,B,S076,,STR.B,STR.BS076,,,0,bin
shelf,STR,Stock Room,STR,B,S08,,STR.B,STR.BS08,,,0,bin
shelf,STR,Stock Room,STR,B,S09,,STR.B,STR.BS09,,,0,bin
shelf,STR,Stock Room,STR,B,S10,,STR.B,STR.BS10,,,0,bin
shelf,STR,Stock Room,STR,B,S101,,STR.B,STR.BS101,,,0,bin
shelf,STR,Stock Room,STR,B,S11,,STR.B,STR.BS11,,,0,bin
shelf,STR,Stock Room,STR,B,S12,,STR.B,STR.BS12,,,0,bin
shelf,STR,Stock Room,STR,B,S126,,STR.B,STR.BS126,,,0,bin
shelf,STR,Stock Room,STR,B,S13,,STR.B,STR.BS13,,,0,bin
shelf,STR,Stock Room,STR,B,S14,,STR.B,STR.BS14,,,0,bin
shelf,STR,Stock Room,STR,B,S15,,STR.B,STR.BS15,,,0,bin
shelf,STR,Stock Room,STR,B,S151,,STR.B,STR.BS151,,,0,bin
shelf,STR,Stock Room,STR,B,S16,,STR.B,STR.BS16,,,0,bin
shelf,STR,Stock Room,STR,B,S17,,STR.B,STR.BS17,,,0,bin
shelf,STR,Stock Room,STR,B,S176,,STR.B,STR.BS176,,,0,bin
shelf,STR,Stock Room,STR,B,S18,,STR.B,STR.BS18,,,0,bin
shelf,STR,Stock Room,STR,B,S201,,STR.B,STR.BS201,,,0,bin
shelf,STR,Stock Room,STR,C,S004,,STR.C,STR.CS004,,,0,bin
shelf,STR,Stock Room,STR,C,S01,,STR.C,STR.CS01,,,0,bin
shelf,STR,Stock Room,STR,C,S02,,STR.C,STR.CS02,,,0,bin
shelf,STR,Stock Room,STR,C,S029,,STR.C,STR.CS029,,,0,bin
shelf,STR,Stock Room,STR,C,S03,,STR.C,STR.CS03,,,0,bin
shelf,STR,Stock Room,STR,C,S04,,STR.C,STR.CS04,,,0,bin
shelf,STR,Stock Room,STR,C,S05,,STR.C,STR.CS05,,,0,bin
shelf,STR,Stock Room,STR,C,S054,,STR.C,STR.CS054,,,0,bin
shelf,STR,Stock Room,STR,C,S06,,STR.C,STR.CS06,,,0,bin
shelf,STR,Stock Room,STR,C,S07,,STR.C,STR.CS07,,,0,bin
shelf,STR,Stock Room,STR,C,S079,,STR.C,STR.CS079,,,0,bin
shelf,STR,Stock Room,STR,C,S08,,STR.C,STR.CS08,,,0,bin
shelf,STR,Stock Room,STR,C,S09,,STR.C,STR.CS09,,,0,bin
shelf,STR,Stock Room,STR,C,S10,,STR.C,STR.CS10,,,0,bin
shelf,STR,Stock Room,STR,C,S104,,STR.C,STR.CS104,,,0,bin
shelf,STR,Stock Room,STR,C,S11,,STR.C,STR.CS11,,,0,bin
shelf,STR,Stock Room,STR,C,S12,,STR.C,STR.CS12,,,0,bin
shelf,STR,Stock Room,STR,C,S129,,STR.C,STR.CS129,,,0,bin
shelf,STR,Stock Room,STR,C,S13,,STR.C,STR.CS13,,,0,bin
shelf,STR,Stock Room,STR,C,S14,,STR.C,STR.CS14,,,0,bin
shelf,STR,Stock Room,STR,C,S15,,STR.C,STR.CS15,,,0,bin
shelf,STR,Stock Room,STR,C,S154,,STR.C,STR.CS154,,,0,bin
shelf,STR,Stock Room,STR,C,S16,,STR.C,STR.CS16,,,0,bin
shelf,STR,Stock Room,STR,C,S17,,STR.C,STR.CS17,,,0,bin
shelf,STR,Stock Room,STR,C,S179,,STR.C,STR.CS179,,,0,bin
shelf,STR,Stock Room,STR,C,S18,,STR.C,STR.CS18,,,0,bin
shelf,STR,Stock Room,STR,C,S19,,STR.C,STR.CS19,,,0,bin
shelf,STR,Stock Room,STR,C,S20,,STR.C,STR.CS20,,,0,bin
shelf,STR,Stock Room,STR,C,S204,,STR.C,STR.CS204,,,0,bin
shelf,STR,Stock Room,STR,C,S21,,STR.C,STR.CS21,,,0,bin
shelf,STR,Stock Room,STR,C,S22,,STR.C,STR.CS22,,,0,bin
shelf,STR,Stock Room,STR,C,S23,,STR.C,STR.CS23,,,0,bin
shelf,STR,Stock Room,STR,C,S24,,STR.C,STR.CS24,,,0,bin
shelf,STR,Stock Room,STR,C,S25,,STR.C,STR.CS25,,,0,bin
shelf,STR,Stock Room,STR,C,S26,,STR.C,STR.CS26,,,0,bin
shelf,STR,Stock Room,STR,C,S27,,STR.C,STR.CS27,,,0,bin
shelf,STR,Stock Room,STR,C,S28,,STR.C,STR.CS28,,,0,bin
shelf,STR,Stock Room,STR,C,S29,,STR.C,STR.CS29,,,0,bin
shelf,STR,Stock Room,STR,C,S30,,STR.C,STR.CS30,,,0,bin
shelf,STR,Stock Room,STR,C,S31,,STR.C,STR.CS31,,,0,bin
shelf,STR,Stock Room,STR,D,S017,,STR.D,STR.DS017,,,0,bin
shelf,STR,Stock Room,STR,D,S042,,STR.D,STR.DS042,,,0,bin
shelf,STR,Stock Room,STR,D,S067,,STR.D,STR.DS067,,,0,bin
shelf,STR,Stock Room,STR,D,S092,,STR.D,STR.DS092,,,0,bin
shelf,STR,Stock Room,STR,D,S117,,STR.D,STR.DS117,,,0,bin
shelf,STR,Stock Room,STR,D,S142,,STR.D,STR.DS142,,,0,bin
shelf,STR,Stock Room,STR,D,S167,,STR.D,STR.DS167,,,0,bin
shelf,STR,Stock Room,STR,D,S192,,STR.D,STR.DS192,,,0,bin
shelf,STR,Stock Room,STR,E,S013,,STR.E,STR.ES013,,,0,bin
shelf,STR,Stock Room,STR,E,S038,,STR.E,STR.ES038,,,0,bin
shelf,STR,Stock Room,STR,E,S063,,STR.E,STR.ES063,,,0,bin
shelf,STR,Stock Room,STR,E,S088,,STR.E,STR.ES088,,,0,bin
shelf,STR,Stock Room,STR,E,S113,,STR.E,STR.ES113,,,0,bin
shelf,STR,Stock Room,STR,E,S138,,STR.E,STR.ES138,,,0,bin
shelf,STR,Stock Room,STR,E,S163,,STR.E,STR.ES163,,,0,bin
shelf,STR,Stock Room,STR,E,S188,,STR.E,STR.ES188,,,0,bin
shelf,STR,Stock Room,STR,F,S003,,STR.F,STR.FS003,,,0,bin
shelf,STR,Stock Room,STR,F,S028,,STR.F,STR.FS028,,,0,bin
shelf,STR,Stock Room,STR,F,S053,,STR.F,STR.FS053,,,0,bin
shelf,STR,Stock Room,STR,F,S078,,STR.F,STR.FS078,,,0,bin
shelf,STR,Stock Room,STR,F,S103,,STR.F,STR.FS103,,,0,bin
shelf,STR,Stock Room,STR,F,S128,,STR.F,STR.FS128,,,0,bin
shelf,STR,Stock Room,STR,F,S153,,STR.F,STR.FS153,,,0,bin
shelf,STR,Stock Room,STR,F,S178,,STR.F,STR.FS178,,,0,bin
shelf,STR,Stock Room,STR,F,S203,,STR.F,STR.FS203,,,0,bin
shelf,STR,Stock Room,STR,FG,01,,Z.STR.FG,STR.FG.01,,,0,bin
shelf,STR,Stock Room,STR,G,S024,,STR.G,STR.GS024,,,0,bin
shelf,STR,Stock Room,STR,G,S049,,STR.G,STR.GS049,,,0,bin
shelf,STR,Stock Room,STR,G,S074,,STR.G,STR.GS074,,,0,bin
shelf,STR,Stock Room,STR,G,S099,,STR.G,STR.GS099,,,0,bin
shelf,STR,Stock Room,STR,G,S124,,STR.G,STR.GS124,,,0,bin
shelf,STR,Stock Room,STR,G,S149,,STR.G,STR.GS149,,,0,bin
shelf,STR,Stock Room,STR,G,S174,,STR.G,STR.GS174,,,0,bin
shelf,STR,Stock Room,STR,G,S199,,STR.G,STR.GS199,,,0,bin
shelf,STR,Stock Room,STR,H,S007,,STR.H,STR.HS007,,,0,bin
shelf,STR,Stock Room,STR,H,S032,,STR.H,STR.HS032,,,0,bin
shelf,STR,Stock Room,STR,H,S057,,STR.H,STR.HS057,,,0,bin
shelf,STR,Stock Room,STR,H,S082,,STR.H,STR.HS082,,,0,bin
shelf,STR,Stock Room,STR,H,S107,,STR.H,STR.HS107,,,0,bin
shelf,STR,Stock Room,STR,H,S132,,STR.H,STR.HS132,,,0,bin
shelf,STR,Stock Room,STR,H,S157,,STR.H,STR.HS157,,,0,bin
shelf,STR,Stock Room,STR,H,S182,,STR.H,STR.HS182,,,0,bin
shelf,STR,Stock Room,STR,H,S207,,STR.H,STR.HS207,,,0,bin
shelf,STR,Stock Room,STR,I,S022,,STR.I,STR.IS022,,,0,bin
shelf,STR,Stock Room,STR,I,S047,,STR.I,STR.IS047,,,0,bin
shelf,STR,Stock Room,STR,I,S072,,STR.I,STR.IS072,,,0,bin
shelf,STR,Stock Room,STR,I,S097,,STR.I,STR.IS097,,,0,bin
shelf,STR,Stock Room,STR,I,S122,,STR.I,STR.IS122,,,0,bin
shelf,STR,Stock Room,STR,I,S147,,STR.I,STR.IS147,,,0,bin
shelf,STR,Stock Room,STR,I,S172,,STR.I,STR.IS172,,,0,bin
shelf,STR,Stock Room,STR,I,S197,,STR.I,STR.IS197,,,0,bin
shelf,STR,Stock Room,STR,J,S025,,STR.J,STR.JS025,,,0,bin
shelf,STR,Stock Room,STR,J,S050,,STR.J,STR.JS050,,,0,bin
shelf,STR,Stock Room,STR,J,S075,,STR.J,STR.JS075,,,0,bin
shelf,STR,Stock Room,STR,J,S100,,STR.J,STR.JS100,,,0,bin
shelf,STR,Stock Room,STR,J,S125,,STR.J,STR.JS125,,,0,bin
shelf,STR,Stock Room,STR,J,S150,,STR.J,STR.JS150,,,0,bin
shelf,STR,Stock Room,STR,J,S175,,STR.J,STR.JS175,,,0,bin
shelf,STR,Stock Room,STR,J,S200,,STR.J,STR.JS200,,,0,bin
shelf,STR,Stock Room,STR,K,S023,,STR.K,STR.KS023,,,0,bin
shelf,STR,Stock Room,STR,K,S048,,STR.K,STR.KS048,,,0,bin
shelf,STR,Stock Room,STR,K,S073,,STR.K,STR.KS073,,,0,bin
shelf,STR,Stock Room,STR,K,S098,,STR.K,STR.KS098,,,0,bin
shelf,STR,Stock Room,STR,K,S123,,STR.K,STR.KS123,,,0,bin
shelf,STR,Stock Room,STR,K,S148,,STR.K,STR.KS148,,,0,bin
shelf,STR,Stock Room,STR,K,S173,,STR.K,STR.KS173,,,0,bin
shelf,STR,Stock Room,STR,K,S198,,STR.K,STR.KS198,,,0,bin
shelf,STR,Stock Room,STR,L,S009,,STR.L,STR.LS009,,,0,bin
shelf,STR,Stock Room,STR,L,S034,,STR.L,STR.LS034,,,0,bin
shelf,STR,Stock Room,STR,L,S059,,STR.L,STR.LS059,,,0,bin
shelf,STR,Stock Room,STR,L,S084,,STR.L,STR.LS084,,,0,bin
shelf,STR,Stock Room,STR,L,S109,,STR.L,STR.LS109,,,0,bin
shelf,STR,Stock Room,STR,L,S134,,STR.L,STR.LS134,,,0,bin
shelf,STR,Stock Room,STR,L,S159,,STR.L,STR.LS159,,,0,bin
shelf,STR,Stock Room,STR,L,S184,,STR.L,STR.LS184,,,0,bin
shelf,STR,Stock Room,STR,LINE,01,,Z.STR.LINE,STR.LINE.01,,,0,bin
shelf,STR,Stock Room,STR,M,S010,,STR.M,STR.MS010,,,0,bin
shelf,STR,Stock Room,STR,M,S035,,STR.M,STR.MS035,,,0,bin
shelf,STR,Stock Room,STR,M,S060,,STR.M,STR.MS060,,,0,bin
shelf,STR,Stock Room,STR,M,S085,,STR.M,STR.MS085,,,0,bin
shelf,STR,Stock Room,STR,M,S110,,STR.M,STR.MS110,,,0,bin
shelf,STR,Stock Room,STR,M,S135,,STR.M,STR.MS135,,,0,bin
shelf,STR,Stock Room,STR,M,S160,,STR.M,STR.MS160,,,0,bin
shelf,STR,Stock Room,STR,M,S185,,STR.M,STR.MS185,,,0,bin
shelf,STR,Stock Room,STR,N,S012,,STR.N,STR.NS012,,,0,bin
shelf,STR,Stock Room,STR,N,S037,,STR.N,STR.NS037,,,0,bin
shelf,STR,Stock Room,STR,N,S062,,STR.N,STR.NS062,,,0,bin
shelf,STR,Stock Room,STR,N,S087,,STR.N,STR.NS087,,,0,bin
shelf,STR,Stock Room,STR,N,S112,,STR.N,STR.NS112,,,0,bin
shelf,STR,Stock Room,STR,N,S137,,STR.N,STR.NS137,,,0,bin
shelf,STR,Stock Room,STR,N,S162,,STR.N,STR.NS162,,,0,bin
shelf,STR,Stock Room,STR,N,S187,,STR.N,STR.NS187,,,0,bin
shelf,STR,Stock Room,STR,O,S020,,STR.O,STR.OS020,,,0,bin
shelf,STR,Stock Room,STR,O,S045,,STR.O,STR.OS045,,,0,bin
shelf,STR,Stock Room,STR,O,S070,,STR.O,STR.OS070,,,0,bin
shelf,STR,Stock Room,STR,O,S095,,STR.O,STR.OS095,,,0,bin
shelf,STR,Stock Room,STR,O,S120,,STR.O,STR.OS120,,,0,bin
shelf,STR,Stock Room,STR,O,S145,,STR.O,STR.OS145,,,0,bin
shelf,STR,Stock Room,STR,O,S170,,STR.O,STR.OS170,,,0,bin
shelf,STR,Stock Room,STR,O,S195,,STR.O,STR.OS195,,,0,bin
shelf,STR,Stock Room,STR,P,S014,,STR.P,STR.PS014,,,0,bin
shelf,STR,Stock Room,STR,P,S039,,STR.P,STR.PS039,,,0,bin
shelf,STR,Stock Room,STR,P,S064,,STR.P,STR.PS064,,,0,bin
shelf,STR,Stock Room,STR,P,S089,,STR.P,STR.PS089,,,0,bin
shelf,STR,Stock Room,STR,P,S114,,STR.P,STR.PS114,,,0,bin
shelf,STR,Stock Room,STR,P,S139,,STR.P,STR.PS139,,,0,bin
shelf,STR,Stock Room,STR,P,S164,,STR.P,STR.PS164,,,0,bin
shelf,STR,Stock Room,STR,P,S189,,STR.P,STR.PS189,,,0,bin
shelf,STR,Stock Room,STR,Q,S002,,STR.Q,STR.QS002,,,0,bin
shelf,STR,Stock Room,STR,Q,S027,,STR.Q,STR.QS027,,,0,bin
shelf,STR,Stock Room,STR,Q,S052,,STR.Q,STR.QS052,,,0,bin
shelf,STR,Stock Room,STR,Q,S077,,STR.Q,STR.QS077,,,0,bin
shelf,STR,Stock Room,STR,Q,S102,,STR.Q,STR.QS102,,,0,bin
shelf,STR,Stock Room,STR,Q,S127,,STR.Q,STR.QS127,,,0,bin
shelf,STR,Stock Room,STR,Q,S152,,STR.Q,STR.QS152,,,0,bin
shelf,STR,Stock Room,STR,Q,S177,,STR.Q,STR.QS177,,,0,bin
shelf,STR,Stock Room,STR,Q,S202,,STR.Q,STR.QS202,,,0,bin
shelf,STR,Stock Room,STR,R,S016,,STR.R,STR.RS016,,,0,bin
shelf,STR,Stock Room,STR,R,S041,,STR.R,STR.RS041,,,0,bin
shelf,STR,Stock Room,STR,R,S066,,STR.R,STR.RS066,,,0,bin
shelf,STR,Stock Room,STR,R,S091,,STR.R,STR.RS091,,,0,bin
shelf,STR,Stock Room,STR,R,S116,,STR.R,STR.RS116,,,0,bin
shelf,STR,Stock Room,STR,R,S141,,STR.R,STR.RS141,,,0,bin
shelf,STR,Stock Room,STR,R,S166,,STR.R,STR.RS166,,,0,bin
shelf,STR,Stock Room,STR,R,S191,,STR.R,STR.RS191,,,0,bin
shelf,STR,Stock Room,STR,S,S011,,STR.S,STR.SS011,,,0,bin
shelf,STR,Stock Room,STR,S,S036,,STR.S,STR.SS036,,,0,bin
shelf,STR,Stock Room,STR,S,S061,,STR.S,STR.SS061,,,0,bin
shelf,STR,Stock Room,STR,S,S086,,STR.S,STR.SS086,,,0,bin
shelf,STR,Stock Room,STR,S,S111,,STR.S,STR.SS111,,,0,bin
shelf,STR,Stock Room,STR,S,S136,,STR.S,STR.SS136,,,0,bin
shelf,STR,Stock Room,STR,S,S161,,STR.S,STR.SS161,,,0,bin
shelf,STR,Stock Room,STR,S,S186,,STR.S,STR.SS186,,,0,bin
shelf,STR,Stock Room,STR,T,S005,,STR.T,STR.TS005,,,0,bin
shelf,STR,Stock Room,STR,T,S030,,STR.T,STR.TS030,,,0,bin
shelf,STR,Stock Room,STR,T,S055,,STR.T,STR.TS055,,,0,bin
shelf,STR,Stock Room,STR,T,S080,,STR.T,STR.TS080,,,0,bin
shelf,STR,Stock Room,STR,T,S105,,STR.T,STR.TS105,,,0,bin
shelf,STR,Stock Room,STR,T,S130,,STR.T,STR.TS130,,,0,bin
shelf,STR,Stock Room,STR,T,S155,,STR.T,STR.TS155,,,0,bin
shelf,STR,Stock Room,STR,T,S180,,STR.T,STR.TS180,,,0,bin
shelf,STR,Stock Room,STR,T,S205,,STR.T,STR.TS205,,,0,bin
shelf,STR,Stock Room,STR,U,S018,,STR.U,STR.US018,,,0,bin
shelf,STR,Stock Room,STR,U,S043,,STR.U,STR.US043,,,0,bin
shelf,STR,Stock Room,STR,U,S068,,STR.U,STR.US068,,,0,bin
shelf,STR,Stock Room,STR,U,S093,,STR.U,STR.US093,,,0,bin
shelf,STR,Stock Room,STR,U,S118,,STR.U,STR.US118,,,0,bin
shelf,STR,Stock Room,STR,U,S143,,STR.U,STR.US143,,,0,bin
shelf,STR,Stock Room,STR,U,S168,,STR.U,STR.US168,,,0,bin
shelf,STR,Stock Room,STR,U,S193,,STR.U,STR.US193,,,0,bin
shelf,STR,Stock Room,STR,V,S019,,STR.V,STR.VS019,,,0,bin
shelf,STR,Stock Room,STR,V,S044,,STR.V,STR.VS044,,,0,bin
shelf,STR,Stock Room,STR,V,S069,,STR.V,STR.VS069,,,0,bin
shelf,STR,Stock Room,STR,V,S094,,STR.V,STR.VS094,,,0,bin
shelf,STR,Stock Room,STR,V,S119,,STR.V,STR.VS119,,,0,bin
shelf,STR,Stock Room,STR,V,S144,,STR.V,STR.VS144,,,0,bin
shelf,STR,Stock Room,STR,V,S169,,STR.V,STR.VS169,,,0,bin
shelf,STR,Stock Room,STR,V,S194,,STR.V,STR.VS194,,,0,bin
shelf,STR,Stock Room,STR,W,S008,,STR.W,STR.WS008,,,0,bin
shelf,STR,Stock Room,STR,W,S033,,STR.W,STR.WS033,,,0,bin
shelf,STR,Stock Room,STR,W,S058,,STR.W,STR.WS058,,,0,bin
shelf,STR,Stock Room,STR,W,S083,,STR.W,STR.WS083,,,0,bin
shelf,STR,Stock Room,STR,W,S108,,STR.W,STR.WS108,,,0,bin
shelf,STR,Stock Room,STR,W,S133,,STR.W,STR.WS133,,,0,bin
shelf,STR,Stock Room,STR,W,S158,,STR.W,STR.WS158,,,0,bin
shelf,STR,Stock Room,STR,W,S183,,STR.W,STR.WS183,,,0,bin
shelf,STR,Stock Room,STR,W,S208,,STR.W,STR.WS208,,,0,bin
shelf,STR,Stock Room,STR,X,S021,,STR.X,STR.XS021,,,0,bin
shelf,STR,Stock Room,STR,X,S046,,STR.X,STR.XS046,,,0,bin
shelf,STR,Stock Room,STR,X,S071,,STR.X,STR.XS071,,,0,bin
shelf,STR,Stock Room,STR,X,S096,,STR.X,STR.XS096,,,0,bin
shelf,STR,Stock Room,STR,X,S121,,STR.X,STR.XS121,,,0,bin
shelf,STR,Stock Room,STR,X,S146,,STR.X,STR.XS146,,,0,bin
shelf,STR,Stock Room,STR,X,S171,,STR.X,STR.XS171,,,0,bin
shelf,STR,Stock Room,STR,X,S196,,STR.X,STR.XS196,,,0,bin
shelf,STR,Stock Room,STR,Y,S015,,STR.Y,STR.YS015,,,0,bin
shelf,STR,Stock Room,STR,Y,S040,,STR.Y,STR.YS040,,,0,bin
shelf,STR,Stock Room,STR,Y,S065,,STR.Y,STR.YS065,,,0,bin
shelf,STR,Stock Room,STR,Y,S090,,STR.Y,STR.YS090,,,0,bin
shelf,STR,Stock Room,STR,Y,S115,,STR.Y,STR.YS115,,,0,bin
shelf,STR,Stock Room,STR,Y,S140,,STR.Y,STR.YS140,,,0,bin
shelf,STR,Stock Room,STR,Y,S165,,STR.Y,STR.YS165,,,0,bin
shelf,STR,Stock Room,STR,Y,S190,,STR.Y,STR.YS190,,,0,bin
zone,STR,Stock Room,STR,A,,,STR.A,,,,0,bin
zone,STR,Stock Room,STR,B,,,STR.B,,,,0,bin
zone,STR,Stock Room,STR,C,,,STR.C,,,,0,bin
zone,STR,Stock Room,STR,D,,,STR.D,,,,0,bin
zone,STR,Stock Room,STR,E,,,STR.E,,,,0,bin
zone,STR,Stock Room,STR,F,,,STR.F,,,,0,bin
zone,STR,Stock Room,STR,FG,,,Z.STR.FG,,,,0,bin
zone,STR,Stock Room,STR,G,,,STR.G,,,,0,bin
zone,STR,Stock Room,STR,H,,,STR.H,,,,0,bin
zone,STR,Stock Room,STR,I,,,STR.I,,,,0,bin
zone,STR,Stock Room,STR,J,,,STR.J,,,,0,bin
zone,STR,Stock Room,STR,K,,,STR.K,,,,0,bin
zone,STR,Stock Room,STR,L,,,STR.L,,,,0,bin
zone,STR,Stock Room,STR,LINE,,,Z.STR.LINE,,,,0,bin
zone,STR,Stock Room,STR,M,,,STR.M,,,,0,bin
zone,STR,Stock Room,STR,N,,,STR.N,,,,0,bin
zone,STR,Stock Room,STR,O,,,STR.O,,,,0,bin
zone,STR,Stock Room,STR,P,,,STR.P,,,,0,bin
zone,STR,Stock Room,STR,Q,,,STR.Q,,,,0,bin
zone,STR,Stock Room,STR,R,,,STR.R,,,,0,bin
zone,STR,Stock Room,STR,S,,,STR.S,,,,0,bin
zone,STR,Stock Room,STR,T,,,STR.T,,,,0,bin
zone,STR,Stock Room,STR,U,,,STR.U,,,,0,bin
zone,STR,Stock Room,STR,V,,,STR.V,,,,0,bin
zone,STR,Stock Room,STR,W,,,STR.W,,,,0,bin
zone,STR,Stock Room,STR,X,,,STR.X,,,,0,bin
zone,STR,Stock Room,STR,Y,,,STR.Y,,,,0,bin
shelf,WH-DATE,Date Room,DTE,A,S01,,DTE.A,DTE.AS01,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S02,,DTE.A,DTE.AS02,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S03,,DTE.A,DTE.AS03,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S04,,DTE.A,DTE.AS04,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S05,,DTE.A,DTE.AS05,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S06,,DTE.A,DTE.AS06,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S07,,DTE.A,DTE.AS07,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S08,,DTE.A,DTE.AS08,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S09,,DTE.A,DTE.AS09,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S10,,DTE.A,DTE.AS10,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S11,,DTE.A,DTE.AS11,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S12,,DTE.A,DTE.AS12,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S13,,DTE.A,DTE.AS13,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S14,,DTE.A,DTE.AS14,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S15,,DTE.A,DTE.AS15,,,0,layout
shelf,WH-DATE,Date Room,DTE,A,S16,,DTE.A,DTE.AS16,,,0,layout
zone,WH-DATE,Date Room,DTE,A,,,DTE.A,,,,0,layout
bin,WH-FARM,Farm Shop,FSH,A,S01,01,FSH.A,FSH.AS01,FSH.AS01.01,KSME,1234,bin
bin,WH-FARM,Farm Shop,FSH,A,S01,02,FSH.A,FSH.AS01,FSH.AS01.02,NLAD,1234,bin
bin,WH-FARM,Farm Shop,FSH,A,S01,03,FSH.A,FSH.AS01,FSH.AS01.03,CKGN,1234,bin
bin,WH-FARM,Farm Shop,FSH,A,S01,04,FSH.A,FSH.AS01,FSH.AS01.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S01,05,FSH.A,FSH.AS01,FSH.AS01.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S01,06,FSH.A,FSH.AS01,FSH.AS01.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S02,01,FSH.A,FSH.AS02,FSH.AS02.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S02,02,FSH.A,FSH.AS02,FSH.AS02.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S02,03,FSH.A,FSH.AS02,FSH.AS02.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S02,04,FSH.A,FSH.AS02,FSH.AS02.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S02,05,FSH.A,FSH.AS02,FSH.AS02.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S02,06,FSH.A,FSH.AS02,FSH.AS02.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S03,01,FSH.A,FSH.AS03,FSH.AS03.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S03,02,FSH.A,FSH.AS03,FSH.AS03.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S03,03,FSH.A,FSH.AS03,FSH.AS03.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S03,04,FSH.A,FSH.AS03,FSH.AS03.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S03,05,FSH.A,FSH.AS03,FSH.AS03.05,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S03,06,FSH.A,FSH.AS03,FSH.AS03.06,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S04,01,FSH.A,FSH.AS04,FSH.AS04.01,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S04,02,FSH.A,FSH.AS04,FSH.AS04.02,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S04,03,FSH.A,FSH.AS04,FSH.AS04.03,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S04,04,FSH.A,FSH.AS04,FSH.AS04.04,,0,bin
bin,WH-FARM,Farm Shop,FSH,A,S05,01,FSH.A,FSH.AS05,FSH.AS05.01,,0,bin
